X.locale,Address.AddressLine1,Address.AddressLine2,Address.City,Address.CountryName,Address.County,Address.FormattedAddress,Address.IntersectionDescription,Address.Latitude,Address.Longitude,Address.PostalCode,Address.Subdivision,AlternateIdentifier.ID,ID,IsDaylightSavingsTimeRecognized,LocationMilestones.LastRemodelDate,LocationMilestones.OpenDate,Market,Name,OperatingHours..timeFormat,Store.StoreDistrictID,Store.StoreGroupID,Store.StoreRegionID,SubTypeDescription,TimeZone.TimeZoneCode,TimeZone.TimeZoneDescription,TimeZone.TimeZoneOffset.OffsetCode,TimeZone.TimeZoneOffset.OffsetHours,TypeCode,PhoneNumber,FaxNumber,BeginTime.MF,Is24Hours.MF,IsOpen.MF,Summary.MF,ThruTime.MF,BeginTime.Sat,Is24Hours.Sat,IsOpen.Sat,Summary.Sat,ThruTime.Sat,BeginTime.Sun,Is24Hours.Sun,IsOpen.Sun,Summary.Sun,ThruTime.Sun,AllCapability
en-US,4640 Taylorsville Rd,,Louisville,United States,Jefferson,"4640 Taylorsville Rd, Louisville, KY 40220-3530",SWC Taylorsville & Hurstbourne,38.215374,-85.594476,40220-3530,KY,T0780,780,TRUE,2011-06-02T12:00:00,1996-03-06T12:00:00,RG4,Jeffersontown,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(502) 493-8717,(502) 963-0005,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,4174 Westport Rd,,Louisville,United States,Jefferson,"4174 Westport Rd, Louisville, KY 40207-2735",SEC Thierman Ln & Westport Rd,38.258636,-85.642057,40207-2735,KY,T2473,2473,TRUE,2009-09-03T12:00:00,2009-10-07T12:00:00,RG4,St Matthews,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(502) 992-1039,(502) 992-1049,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,2209 State St,,New Albany,United States,Floyd,"2209 State St, New Albany, IN 47150-4924",SWC State St & Captain Frank Rd,38.305507,-85.841632,47150-4924,IN,T0139,139,TRUE,2011-10-06T12:00:00,1980-09-06T12:00:00,RG4,New Albany,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(812) 945-5046,(812) 590-4279,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Wine, Beer, & Spirits Available']"
en-US,12975 Shelbyville Rd,Ste 100,Louisville,United States,Jefferson,"12975 Shelbyville Rd, Louisville, KY 40243-2425",NEC State Hwy 60 & Aiken Rd,38.246049,-85.514987,40243-2425,KY,T2728,2728,TRUE,,2009-10-07T12:00:00,RG4,Middletown,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(502) 992-1237,(502) 992-1247,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,1125 Veterans Pkwy,,Clarksville,United States,Clark,"1125 Veterans Pkwy, Clarksville, IN 47129-2664",NWC Veterans Pkwy & Broadway St,38.327641,-85.764438,47129-2664,IN,T2068,2068,TRUE,2011-07-21T12:00:00,2005-10-05T12:00:00,RG4,Waterford Park,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(812) 284-4524,(812) 590-4348,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,4101 Towne Center Dr,,Louisville,United States,Jefferson,"4101 Towne Center Dr, Louisville, KY 40241-4146",NWC Gene Synder Fwy & Westport,38.296935,-85.557122,40241-4146,KY,T1071,1071,TRUE,2011-06-02T12:00:00,1997-07-23T12:00:00,RG4,Springhurst,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(502) 326-9185,(502) 653-6951,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,131 West Reynolds Rd,,Lexington,United States,Fayette,"131 West Reynolds Rd, Lexington, KY 40503-3599",NWC Nicholasville & Reynolds Rd,37.992925,-84.526448,40503-3599,KY,T0366,366,TRUE,2013-03-21T12:00:00,1989-04-26T12:00:00,RG4,Lexington,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(859) 273-9403,(859) 629-3817,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab']"
en-US,1940 Pavillon Way,,Lexington,United States,Fayette,"1940 Pavillon Way, Lexington, KY 40509-2210",NWC I-75 & Man O' War Blvd,38.022057,-84.415147,40509-2210,KY,T1094,1094,TRUE,2013-06-27T12:00:00,1997-10-08T12:00:00,RG4,Lexington SE,12-hour,168,190,100,,EST,Eastern Std Time,UTC,-5,STR,(859) 263-7448,(859) 629-3865,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Café', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,1727 Martin Luther King Jr Blvd,,Houma,United States,Terrebonne Parish,"1727 Martin Luther King Jr Blvd, Houma, LA 70360-2409",NWC MLK Blvd & Enterprise Rd,29.611226,-90.756986,70360-2409,LA,T1450,1450,TRUE,2006-06-02T12:00:00,2002-07-24T12:00:00,RG3,Houma,12-hour,331,393,300,,CST,Central Std Time,UTC,-6,STR,(985) 223-2575,(985) 601-3167,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Wine, Beer, & Spirits Available']"
en-US,3225 Louisiana Ave,,Lafayette,United States,Lafayette Parish,"3225 Louisiana Ave, Lafayette, LA 70501-1406",SWC I-10 & Louisiana Ave,30.265299,-91.995832,70501-1406,LA,T2377,2377,TRUE,,2008-03-05T12:00:00,RG3,Lafayette N,12-hour,353,392,300,,CST,Central Std Time,UTC,-6,STR,(337) 769-7515,(337) 769-7525,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,4313 Ambassador Caffery Pkwy,,Lafayette,United States,Lafayette Parish,"4313 Ambassador Caffery Pkwy, Lafayette, LA 70508-6703",NWC Ambsdr Caffrey Pkwy & Kaliste,30.160103,-92.049102,70508-6703,LA,T1473,1473,TRUE,2012-06-21T12:00:00,2002-10-09T12:00:00,RG3,Lafayette,12-hour,353,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(337) 406-2536,(337) 347-5095,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,200 Glynn Isle,,Brunswick,United States,Glynn,"200 Glynn Isle, Brunswick, GA 31525-2929",NEC Altama Ave & Golden Isles Pkwy,31.200848,-81.480392,31525-2929,GA,T2301,2301,TRUE,2013-10-10T12:00:00,2007-07-25T12:00:00,ESE,Brunswick,12-hour,315,393,300,,EST,Eastern Std Time,UTC,-5,STR,(912) 261-4868,(912) 261-4878,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,2116 N Roan St,,Johnson City,United States,Washington,"2116 N Roan St, Johnson City, TN 37601-2535",SEC N Roan & Broyles,36.342907,-82.373841,37601-2535,TN,T0756,756,TRUE,2016-06-23T12:00:00,1995-10-04T12:00:00,ESE,Johnson City,12-hour,351,395,300,,EST,Eastern Std Time,UTC,-5,STR,(423) 854-8899,(423) 202-9358,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'Café']"
en-US,2626 E Stone Dr,Ste 90,Kingsport,United States,Sullivan,"2626 E Stone Dr, Kingsport, TN 37660-5848",NEC US 11 W & John B. Dennis Hwy,36.551845,-82.493877,37660-5848,TN,T2332,2332,TRUE,,2007-10-10T12:00:00,ESE,Kingsport,12-hour,351,395,300,,EST,Eastern Std Time,UTC,-5,STR,(423) 578-1726,(423) 578-1736,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Starbucks']"
en-US,5119 Sunset Blvd,,Lexington,United States,Lexington,"5119 Sunset Blvd, Lexington, SC 29072-9155",SEC Rte 378 & Hope Ferry Rd,34.006787,-81.193833,29072-9155,SC,T2277,2277,TRUE,2013-10-10T12:00:00,2007-07-25T12:00:00,ESE,Lexington,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(803) 520-2858,(803) 358-8574,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,134 Harbison Blvd,,Columbia,United States,Lexington,"134 Harbison Blvd, Columbia, SC 29212-2204",SEC Harbison & St Andrews Rds,34.066744,-81.164761,29212-2204,SC,T1199,1199,TRUE,2013-06-27T12:00:00,1999-07-21T12:00:00,ESE,Columbia NW,12-hour,337,395,300,,EST,Eastern Std Time,UTC,-5,STR,(803) 749-0869,(803) 740-2567,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Café', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,14065 Abercorn St,,Savannah,United States,Chatham,"14065 Abercorn St, Savannah, GA 31419-1964",NWC Middleground Rd & Rte 204,31.984042,-81.175146,31419-1964,GA,T1910,1910,TRUE,2012-06-21T12:00:00,2004-10-06T12:00:00,ESE,Savannah,12-hour,350,393,300,,EST,Eastern Std Time,UTC,-5,STR,(912) 925-2667,(912) 447-3565,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,1907 E Victory Dr,,Savannah,United States,Chatham,"1907 E Victory Dr, Savannah, GA 31404-3714",SEC Harry S. Truman Pkwy & Victory Dr,32.040926,-81.068312,31404-3714,GA,T2331,2331,TRUE,2012-10-11T12:00:00,2007-10-10T12:00:00,ESE,Savannah East,12-hour,350,393,300,,EST,Eastern Std Time,UTC,-5,STR,(912) 644-1600,(912) 644-1610,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,1050 Fording Island Rd,,Bluffton,United States,Beaufort,"1050 Fording Island Rd, Bluffton, SC 29910-6500",SEC US 278 & S Carolina Hwy 46,32.255069,-80.850245,29910-6500,SC,T1298,1298,TRUE,2012-10-11T12:00:00,2000-10-04T12:00:00,ESE,Hilton Head,12-hour,350,393,300,,EST,Eastern Std Time,UTC,-5,STR,(843) 815-3321,,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Drive Up', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Wine & Beer Available']"
en-US,150 W 100th Ave,Ste A,Anchorage,United States,Anchorage Borough,"150 W 100th Ave, Anchorage, AK 99515-2673","SEC W 100th Ave & ""C"" Street",61.129094,-149.881696,99515-2673,AK,T2372,2372,TRUE,,2009-10-07T12:00:00,RG1,Anchorage South,12-hour,262,298,200,,AKST,Alaska Std Time,UTC,-9,STR,(907) 267-7500,,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,1200 N Muldoon Rd,Ste F,Anchorage,United States,Anchorage Borough,"1200 N Muldoon Rd, Anchorage, AK 99504-6103",NWC Muldoon Rd & Glen Hwy,61.226817,-149.745678,99504-6103,AK,T2371,2371,TRUE,,2008-10-08T12:00:00,RG1,Anchorage NE,12-hour,262,298,200,,AKST,Alaska Std Time,UTC,-9,STR,(907) 269-2100,,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,1801 E Parks Hwy,,Wasilla,United States,Matanuska-Susitna Borough,"1801 E Parks Hwy, Wasilla, AK 99654-7350",NEC E Parks Hwy & Palmer-Wasilla Hwy,61.578202,-149.404066,99654-7350,AK,T2339,2339,TRUE,,2008-10-08T12:00:00,RG1,Wasilla,12-hour,262,298,200,,AKST,Alaska Std Time,UTC,-9,STR,(907) 631-7200,,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,7377 Alcoa Rd,,Bryant,United States,Saline,"7377 Alcoa Rd, Bryant, AR 72022-6204",SEC I-30 & Alcoa Rd,34.604255,-92.530967,72022-6204,AR,T2204,2204,TRUE,,2006-10-04T12:00:00,RG3,Bryant,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(501) 776-4360,(501) 776-4370,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Starbucks']"
en-US,12700 Chenal Pkwy,,Little Rock,United States,Pulaski,"12700 Chenal Pkwy, Little Rock, AR 72211-3360",NWC Chenal Pkwy & Markham St,34.755508,-92.414374,72211-3360,AR,T1114,1114,TRUE,2014-07-06T12:00:00,1998-03-04T12:00:00,RG3,Little Rock West,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(501) 217-0200,(501) 707-3059,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine & Beer Available']"
en-US,420 S University Ave,,Little Rock,United States,Pulaski,"420 S University Ave, Little Rock, AR 72205-5246",NWC I-630 & University Avenue,34.749789,-92.345077,72205-5246,AR,T2737,2737,TRUE,,2010-10-06T12:00:00,RG3,Little Rock Univer,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(501) 801-3412,(501) 801-3422,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
en-US,4000 McCain Blvd,,North Little Rock,United States,Pulaski,"4000 McCain Blvd, North Little Rock, AR 72116-8039",SWC McCain Blvd & Hwy 67,34.788416,-92.228336,72116-8039,AR,T0162,162,TRUE,2007-03-23T12:00:00,1982-07-20T12:00:00,RG3,Little Rock North,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(501) 771-4220,(501) 707-3021,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,
en-US,501 Elsinger Blvd,,Conway,United States,Faulkner,"501 Elsinger Blvd, Conway, AR 72032-4717",SEC I-40 & Hwy 64 East,35.086431,-92.414034,72032-4717,AR,T1891,1891,TRUE,2014-04-03T12:00:00,2004-07-21T12:00:00,RG3,Conway,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(501) 328-5739,(501) 764-3567,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
en-US,4001 Phoenix Ave,,Fort Smith,United States,Sebastian,"4001 Phoenix Ave, Fort Smith, AR 72903-6099",NWC I-540 & Phoenix Ave,35.341003,-94.388125,72903-6099,AR,T2284,2284,TRUE,,2008-10-08T12:00:00,RG3,Fort Smith,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(479) 709-8940,(479) 709-8950,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Starbucks', 'Wine & Beer Available']"
en-US,102 Richmond Ranch Rd,,Texarkana,United States,Bowie,"102 Richmond Ranch Rd, Texarkana, TX 75503-1081",NWC I-30 & Ricmond Rd,33.457924,-94.092134,75503-1081,TX,T1811,1811,TRUE,2006-06-23T12:00:00,2003-07-23T12:00:00,RG3,Texarkana,12-hour,302,391,300,,CST,Central Std Time,UTC,-6,STR,(903) 223-0062,(903) 949-3526,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café', 'Drive Up', 'Mobile Kiosk', 'Wine & Beer Available']"
en-US,3545 N Shiloh Dr,,Fayetteville,United States,Washington,"3545 N Shiloh Dr, Fayetteville, AR 72703-5359",SEC Van Asche Dr & Steele Blvd,36.1157,-94.1555,72703-5359,AR,T1470,1470,TRUE,2007-04-13T12:00:00,2002-07-24T12:00:00,RG3,Fayetteville,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(479) 443-5517,(479) 439-6362,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Café']"
en-US,1200 Branson Hills Pkwy,,Branson,United States,Taney,"1200 Branson Hills Pkwy, Branson, MO 65616-9943",NWC US 65 & Branson Hills Pkwy,36.673721,-93.225692,65616-9943,MO,T2098,2098,TRUE,,2006-03-01T12:00:00,RG3,Branson,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(417) 243-4500,(417) 243-4501,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-9:00 p.m.,21:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,2404 Promenade Blvd,,Rogers,United States,Benton,"2404 Promenade Blvd, Rogers, AR 72758-9080",SEC I-540 & Perry Rd,36.299936,-94.173146,72758-9080,AR,T2498,2498,TRUE,,2009-03-04T12:00:00,RG3,Rogers,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(479) 986-1100,(479) 986-1110,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Starbucks', 'Wine & Beer Available']"
en-US,2735 Beene Blvd,,Bossier City,United States,Bossier Parish,"2735 Beene Blvd, Bossier City, LA 71111-5491",NEC I-220 & Airline Dr,32.559018,-93.707071,71111-5491,LA,T2273,2273,TRUE,2012-03-22T12:00:00,2007-07-25T12:00:00,RG3,Bossier City,12-hour,353,392,300,,CST,Central Std Time,UTC,-6,STR,(318) 678-6800,(318) 678-6810,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,7110 Youree Dr,,Shreveport,United States,Caddo Parish,"7110 Youree Dr, Shreveport, LA 71105-5107",SWC E 70th St & Youree Dr,32.439556,-93.719634,71105-5107,LA,T1347,1347,TRUE,2017-10-26T12:00:00,2001-07-25T12:00:00,RG3,Shreveport,12-hour,353,392,300,SuperTarget,CST,Central Std Time,UTC,-6,STR,(318) 797-1190,(318) 517-6435,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine & Beer Available']"
en-US,1825 E Primrose St,,Springfield,United States,Greene,"1825 E Primrose St, Springfield, MO 65804-6497",NWC Primrose & Glenstone,37.15155,-93.262384,65804-6497,MO,T1031,1031,TRUE,2012-03-22T12:00:00,1996-03-06T12:00:00,RG3,Springfield,12-hour,167,194,100,,CST,Central Std Time,UTC,-6,STR,(417) 889-1511,(417) 520-1937,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-12:00 a.m.,00:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine, Beer, & Spirits Available']"
en-US,3092 N Eastman Rd,Ste 100,Longview,United States,Gregg,"3092 N Eastman Rd, Longview, TX 75605-5093",NEC Hawkins Pkwy & US Hwy 259,32.548638,-94.724801,75605-5093,TX,T2283,2283,TRUE,2014-10-12T12:00:00,2007-10-10T12:00:00,RG3,Longview,12-hour,302,391,300,,CST,Central Std Time,UTC,-6,STR,(903) 323-5000,(903) 323-5010,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,08:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks', 'Wine & Beer Available']"
